PermID,OrgName,ID,Stock
https://permid.org/1-4295876917,Nikon Corp,451,7731
https://permid.org/1-4295880166,Otsuka Corp,452,4768
https://permid.org/1-4295880696,Toyota Tsusho Corp,453,8015
https://permid.org/1-4295876350,Nippon Chemi-Con Corp,454,6997
https://permid.org/1-4295875989,Kakaku.com Inc,455,2371
https://permid.org/1-4295875904,United Urban Investment Corp,456,8960
https://permid.org/1-4295878074,DMG Mori Co Ltd,457,6141
https://permid.org/1-4295877881,Sumitomo Osaka Cement Co Ltd,458,5232
https://permid.org/1-4295876646,Hulic Co Ltd,459,3003
https://permid.org/1-4295880534,Kansai Paint Co Ltd,460,4613
https://permid.org/1-4295877367,Furukawa Electric Co Ltd,461,5801
https://permid.org/1-4295876009,Cosmos Pharmaceutical Corp,462,3349
https://permid.org/1-4295879454,Seino Holdings Co Ltd,463,9076
https://permid.org/1-4295876639,Shima Seiki Mfg. Ltd,464,6222
https://permid.org/1-4295878495,Orix Jreit Inc,465,8954
https://permid.org/1-4295877444,Kuraray Co Ltd,466,3405
https://permid.org/1-4295878899,Oracle Corp Japan,467,4716
https://permid.org/1-4295880488,Bank of Kyoto Ltd,468,8369
https://permid.org/1-4295880665,Kyushu Electric Power Co Inc,469,9508
https://permid.org/1-4295877420,Toppan Printing Co Ltd,470,7911
https://permid.org/1-4295877485,MatsumotoKiyoshi Holdings Co Ltd,471,3088
https://permid.org/1-5044011861,Elan Corp,472,6099
https://permid.org/1-4295875911,Kenedix Office Investment Corp,473,8972
https://permid.org/1-4295877838,Nippon Shinyaku Co Ltd,474,4516
https://permid.org/1-4295877403,Nisshin Seifun Group Inc,475,2002
https://permid.org/1-4295875908,Toho Co Ltd,476,9602
https://permid.org/1-4295876627,Shinko Electric Industries Co Ltd,477,6967
https://permid.org/1-4295880604,Tokyu Corp,478,9005
https://permid.org/1-4295877033,JCR Pharmaceuticals Co Ltd,479,4552
https://permid.org/1-4295880537,Mitsui OSK Lines Ltd,480,9104
https://permid.org/1-4296320095,Hoshizaki Corp,481,6465
https://permid.org/1-4295879042,Lasertec Corp,482,6920
https://permid.org/1-4295879247,Sega Sammy Holdings Inc,483,6460
https://permid.org/1-4295877447,NSK Ltd,484,6471
https://permid.org/1-5037631528,Nippon Light Metal Holdings Co Ltd,485,5703
https://permid.org/1-4295878910,Itochu Techno-Solutions Corp,486,4739
https://permid.org/1-4295880814,Takara Bio Inc,487,4974
https://permid.org/1-5000101740,Senshu Ikeda Holdings Inc,488,8714
https://permid.org/1-4295878528,Tsumura & Co,489,4540
https://permid.org/1-4295877346,Sumitomo Electric Industries Ltd,490,5802
https://permid.org/1-4295880544,Kintetsu Group Holdings Co Ltd,491,9041
https://permid.org/1-4295880434,Kobe Bussan Co Ltd,492,3038
https://permid.org/1-4295880748,Electric Power Development Co Ltd,493,9513
https://permid.org/1-4295880578,Osaka Gas Co Ltd,494,9532
https://permid.org/1-4295876130,SCSK Corp,495,9719
https://permid.org/1-4295877193,Nichirei Corp,496,2871
https://permid.org/1-4295877097,Yoshinoya Holdings Co Ltd,497,9861
https://permid.org/1-4295878581,Tokyo Tatemono Co Ltd,498,8804
https://permid.org/1-4295877892,Pacific Metals Co Ltd,499,5541
https://permid.org/1-4295879293,GMO Internet Inc,500,9449
https://permid.org/1-4295876717,Toho Titanium Co Ltd,501,5727
https://permid.org/1-4295877443,Tosoh Corp,502,4042
https://permid.org/1-5000101737,Megmilk Snow Brand Co Ltd,503,2270
https://permid.org/1-4296353329,Kyushu Railway Co,504,9142
https://permid.org/1-5040259204,Aeon Reit Investment Corp,505,3292
https://permid.org/1-4295876907,NHK Spring Co Ltd,506,5991
https://permid.org/1-4295877805,Morinaga & Co Ltd,507,2201
https://permid.org/1-4295879112,Forside Co Ltd,508,2330
https://permid.org/1-4295876128,North Pacific Bank Ltd,509,8524
https://permid.org/1-4295880511,Hitachi Metals Ltd,510,5486
https://permid.org/1-4295877418,Pioneer Corp,511,6773
https://permid.org/1-4295877720,Asics Corp,512,7936
https://permid.org/1-4295877583,Isetan Mitsukoshi Holdings Ltd,513,3099
https://permid.org/1-4295877932,Kewpie Corp,514,2809
https://permid.org/1-4297703864,Cyberdyne Inc,515,7779
https://permid.org/1-4295877133,Jafco Co Ltd,516,8595
https://permid.org/1-5000808480,Financial Products Group Co Ltd,517,7148
https://permid.org/1-4295880354,Create Restaurants Holdings Inc,518,3387
https://permid.org/1-4295878958,JGC Corp,519,1963
https://permid.org/1-4295880536,Marui Group Co Ltd,520,8252
https://permid.org/1-4295878460,Kenedix Inc,521,4321
https://permid.org/1-4295877392,Sekisui Chemical Co Ltd,522,4204
https://permid.org/1-4297807076,Ekitan & Co Ltd,523,3646
https://permid.org/1-4298182542,Hitachi Chemical Co Ltd,524,4217
https://permid.org/1-4295878511,Hirose Electric Co Ltd,525,6806
,,526,1568
https://permid.org/1-4295877424,NH Foods Ltd,527,2282
https://permid.org/1-4295878541,Daiwa Office Investment Corp,528,8976
https://permid.org/1-4295877683,Chugoku Electric Power Co Inc,529,9504
https://permid.org/1-4295878824,Mabuchi Motor Co Ltd,530,6592
https://permid.org/1-4295877873,Okuma Corp,531,6103
https://permid.org/1-4295877710,Anritsu Corp,532,6754
https://permid.org/1-4295877610,Hisamitsu Pharmaceutical Co Inc,533,4530
https://permid.org/1-5051761336,Kushikatsu Tanaka Co,534,3547
https://permid.org/1-4295880050,Inter Action Corp,535,7725
https://permid.org/1-5035952529,Vector Inc,536,6058
https://permid.org/1-4295878311,Adastria Co Ltd,537,2685
https://permid.org/1-5035303233,Taisho Pharmaceutical Holdings Co Ltd,538,4581
https://permid.org/1-4295877842,Nihon Kohden Corp,539,6849
https://permid.org/1-4295877685,Sumitomo Dainippon Pharma Co Ltd,540,4506
https://permid.org/1-4295879285,Japan Lifeline Co Ltd,541,7575
https://permid.org/1-4295878892,Zensho Holdings Co Ltd,542,7550
https://permid.org/1-4298077478,Welcia Holdings Co Ltd,543,3141
https://permid.org/1-4295880372,Yokogawa Electric Corp,544,6841
https://permid.org/1-4295879045,MegaChips Corp,545,6875
https://permid.org/1-4295876871,Fujikura Ltd,546,5803
https://permid.org/1-5000432707,E-Guardian Inc,547,6050
https://permid.org/1-4295880227,GS Yuasa Corp,548,6674
https://permid.org/1-4295878503,Tsugami Corp,549,6101
https://permid.org/1-4295878841,Toyota Boshoku Corp,550,3116
https://permid.org/1-4295877345,Dai Nippon Printing Co Ltd,551,7912
https://permid.org/1-4295878023,Zeon Corp,552,4205
https://permid.org/1-4295880582,Nagoya Railroad Co Ltd,553,9048
https://permid.org/1-4295877978,Shimano Inc,554,7309
https://permid.org/1-4295878673,Nippon Television Holdings Inc,555,9404
https://permid.org/1-5037626619,Datasection Inc,556,3905
https://permid.org/1-4295878582,Tokyo Seimitsu Co Ltd,557,7729
https://permid.org/1-5042221602,Nippon REIT Investment Corp,558,3296
https://permid.org/1-4295877567,Japan Aviation Electronics Industry Ltd,559,6807
https://permid.org/1-5040060532,Iida Group Holdings Co Ltd,560,3291
https://permid.org/1-5000021806,Maruha Nichiro Corp,561,1333
https://permid.org/1-4295879092,Resorttrust Inc,562,4681
https://permid.org/1-4295880673,Daicel Corp,563,4202
https://permid.org/1-5037459430,Activia Properties Inc,564,3279
https://permid.org/1-4295876037,Nipro Corp,565,8086
https://permid.org/1-4295878586,Topcon Corp,566,7732
https://permid.org/1-4295877114,Sankyo Co Ltd,567,6417
https://permid.org/1-4295879927,Leopalace21 Corp,568,8848
https://permid.org/1-4295877977,Takashimaya Co Ltd,569,8233
https://permid.org/1-4296031312,KLab Inc,570,3656
https://permid.org/1-4295877225,Lion Corp,571,4912
https://permid.org/1-4295876143,Shimamura Co Ltd,572,8227
https://permid.org/1-4295877410,DIC Corp,573,4631
https://permid.org/1-4295878909,USS Co Ltd,574,4732
https://permid.org/1-4295877548,Rengo Co Ltd,575,3941
https://permid.org/1-4295880689,Comsys Holdings Corp,576,1721
https://permid.org/1-4295879176,Net One Systems Co Ltd,577,7518
https://permid.org/1-4295877680,CKD Corp,578,6407
https://permid.org/1-4295877817,Nippon Chemical Industrial Co Ltd,579,4092
https://permid.org/1-4295880476,Hiroshima Bank Ltd,580,8379
https://permid.org/1-4295878722,Akebono Brake Industry Co Ltd,581,7238
https://permid.org/1-4295878574,Toshiba Machine Co Ltd,582,6104
https://permid.org/1-4295880322,Katitas Co Ltd,583,8919
https://permid.org/1-4295876829,Heiwa Corp,584,6412
https://permid.org/1-4295880560,NGK Insulators Ltd,585,5333
https://permid.org/1-4295877721,KYB Corp,586,7242
https://permid.org/1-4295877139,Unizo Holdings Co Ltd,587,3258
https://permid.org/1-4295880260,United Inc,588,2497
https://permid.org/1-4295877411,Toyobo Co Ltd,589,3101
https://permid.org/1-4295877574,Sourcenext Corp,590,4344
https://permid.org/1-4295879749,Wacom Co Ltd,591,6727
https://permid.org/1-4295879926,Micronics Japan Co Ltd,592,6871
https://permid.org/1-4295877893,Sotetsu Holdings Inc,593,9003
https://permid.org/1-4295876442,Meitec Corp,594,9744
https://permid.org/1-4297067877,Ohizumi MFG Co Ltd,595,6618
https://permid.org/1-4298076098,JVC Kenwood Corp,596,6632
https://permid.org/1-4295879808,Japan Cash Machine Co Ltd,597,6418
https://permid.org/1-4295876883,Daiwabo Holdings Co Ltd,598,3107
https://permid.org/1-4295876172,Prospect Co Ltd,599,3528
https://permid.org/1-4295877435,Gunze Ltd,600,3002
https://permid.org/1-4295880646,Mori Hills Reit Investment Corp,601,3234
https://permid.org/1-4295880764,Tokyu Construction Co Ltd,602,1720
https://permid.org/1-4295878941,Yamato Kogyo Co Ltd,603,5444
https://permid.org/1-8589934237,Nomura Holdings Inc,604,8604
https://permid.org/1-4295876896,Kyudenko Corp,605,1959
https://permid.org/1-4295877440,Morinaga Milk Industry Co Ltd,606,2264
https://permid.org/1-4295876077,Miura Co Ltd,607,6005
https://permid.org/1-4295877593,Hokuetsu Corp,608,3865
https://permid.org/1-4295876888,Kaneka Corp,609,4118
https://permid.org/1-4295880500,Chugoku Bank Ltd,610,8382
https://permid.org/1-4295879822,Kyowa Exeo Corp,611,1951
https://permid.org/1-5037124707,Metaps Inc,612,6172
https://permid.org/1-4295879399,Koa Corp,613,6999
https://permid.org/1-4297025427,Istyle Inc,614,3660
https://permid.org/1-4295877615,Maxell Holdings Ltd,615,6810
https://permid.org/1-4295878615,I-Freek Mobile Inc,616,3845
https://permid.org/1-4295879541,Universal Entertainment Corp,617,6425
https://permid.org/1-4295877888,Rinnai Corp,618,5947
https://permid.org/1-4295877705,Tsukuba Bank Ltd,619,8338
https://permid.org/1-4295877492,Takeuchi Mfg Co Ltd,620,6432
https://permid.org/1-5035303367,Jalco Holdings Inc,621,6625
https://permid.org/1-4295876107,Fuji Corp,622,6134
https://permid.org/1-5000636452,LIFULL Co Ltd,623,2120
https://permid.org/1-4295878137,Glory Ltd,624,6457
https://permid.org/1-4295877635,DOWA Holdings Co Ltd,625,5714
https://permid.org/1-4295877052,Yamaguchi Financial Group Inc,626,8418
https://permid.org/1-5040274980,Money Forward Inc,627,3994
https://permid.org/1-5039650235,Hoshino Resorts Reit Inc,628,3287
https://permid.org/1-4295876499,Tsubaki Nakashima Co Ltd,629,6464
https://permid.org/1-4295877412,Nippon Paper Industries Co Ltd,630,3863
https://permid.org/1-4295878094,Nissei Build Kogyo Co Ltd,631,1916
https://permid.org/1-4295877633,Fuji Oil Holdings Inc,632,2607
https://permid.org/1-5028043361,Nextage Co Ltd,633,3186
https://permid.org/1-4295878070,Japan Logistics Fund Inc,634,8967
https://permid.org/1-4295880441,Shikoku Electric Power Co Inc,635,9507
https://permid.org/1-4295879516,AIN Holdings Inc,636,9627
https://permid.org/1-4295880526,Kanematsu Corp,637,8020
,,638,1330
https://permid.org/1-5000071984,UT Group Co Ltd,639,2146
https://permid.org/1-4295880412,Hokuriku Electric Power Co,640,9505
https://permid.org/1-5000071997,Sapporo Holdings Ltd,641,2501
https://permid.org/1-4295878014,Toda Corp,642,1860
https://permid.org/1-4295875912,Samty Co Ltd,643,3244
https://permid.org/1-4295877868,Okumura Corp,644,1833
https://permid.org/1-4298524460,CI Medical Co Ltd,645,3540
https://permid.org/1-4295880371,Hokuhoku Financial Group Inc,646,8377
https://permid.org/1-4295880731,Maruichi Steel Tube Ltd,647,5463
https://permid.org/1-4297858121,eREX Co Ltd,648,9517
https://permid.org/1-4295878814,Tokai Tokyo Financial Holdings Inc,649,8616
https://permid.org/1-4295879197,Optex Group Co Ltd,650,6914
https://permid.org/1-4295877800,Nankai Electric Railway Co Ltd,651,9044
https://permid.org/1-5000938098,Allied Architects Inc,652,6081
https://permid.org/1-4295877697,Kagome Co Ltd,653,2811
https://permid.org/1-4295877591,Air Water Inc,654,4088
https://permid.org/1-4295878750,Advance Residence Investment Corp,655,3269
https://permid.org/1-4295880507,H2O Retailing Corp,656,8242
https://permid.org/1-4295877993,Toho Gas Co Ltd,657,9533
https://permid.org/1-4295877104,Noritsu Koki Co Ltd,658,7744
https://permid.org/1-4295880683,ShinMaywa Industries Ltd,659,7224
https://permid.org/1-5059015162,Premium Group Co Ltd,660,7199
https://permid.org/1-4295878466,Aeon Fantasy Co Ltd,661,4343
https://permid.org/1-5045504969,SanBio Co Ltd,662,4592
https://permid.org/1-5000938121,Japan Elevator Service Holdings Co Ltd,663,6544
https://permid.org/1-4295879793,Soiken Holdings Inc,664,2385
https://permid.org/1-4295879863,Kotobuki Spirits Co Ltd,665,2222
https://permid.org/1-4295880606,Tokyo Broadcasting System Holdings Inc,666,9401
https://permid.org/1-4295880623,Pressance Corp,667,3254
https://permid.org/1-4295877342,UACJ Corp,668,5741
https://permid.org/1-4295877804,Nachi-Fujikoshi Corp,669,6474
https://permid.org/1-4295878838,Mori Trust Sogo Reit Inc,670,8961
https://permid.org/1-4295876225,FP Corp,671,7947
https://permid.org/1-4295877558,Japan Securities Finance Co Ltd,672,8511
https://permid.org/1-4295877806,Sumitomo Mitsui Construction Co Ltd,673,1821
https://permid.org/1-4295880674,WDB Holdings Co Ltd,674,2475
https://permid.org/1-5046277037,Dexerials Corp,675,4980
https://permid.org/1-4295876492,Nichi-Iko Pharmaceutical Co Ltd,676,4541
https://permid.org/1-5000263284,D.Western Therapeutics Institute Inc,677,4576
https://permid.org/1-4295877760,Makino Milling Machine Co Ltd,678,6135
https://permid.org/1-4295878906,DyDo Group Holdings Inc,679,2590
https://permid.org/1-4295877397,Daido Steel Co Ltd,680,5471
https://permid.org/1-4295877934,Senko Group Holdings Co Ltd,681,9069
https://permid.org/1-4295878206,Shimachu Co Ltd,682,8184
https://permid.org/1-4295878674,Obic Co Ltd,683,4684
https://permid.org/1-4298008738,Neos Corp,684,3627
https://permid.org/1-4295880319,CAICA Inc,685,2315
https://permid.org/1-4295879648,F.C.C. Co Ltd,686,7296
https://permid.org/1-4295880444,NTT Urban Development Corp,687,8933
https://permid.org/1-4295877724,Kamigumi Co Ltd,688,9364
https://permid.org/1-4295877799,Mitsubishi Logistics Corp,689,9301
https://permid.org/1-4295877896,Press Kogyo Co Ltd,690,7246
https://permid.org/1-4295879619,Daiichikosho Co Ltd,691,7458
https://permid.org/1-4295878584,Tokyotokeiba Co Ltd,692,9672
https://permid.org/1-4295880182,Sugi Holdings Co Ltd,693,7649
https://permid.org/1-4295878850,Toyo Tire & Rubber Co Ltd,694,5105
https://permid.org/1-4295877080,Benesse Holdings Inc,695,9783
https://permid.org/1-4295880061,Matsui Securities Co Ltd,696,8628
https://permid.org/1-4295876868,Frontier Real Estate Investment Corp,697,8964
https://permid.org/1-4295880518,Iyo Bank Ltd,698,8385
https://permid.org/1-4295877961,Sinfonia Technology Co Ltd,699,6507
https://permid.org/1-5034751319,KH Neochem Co Ltd,700,4189
https://permid.org/1-4295880727,Maeda Corp,701,1824
https://permid.org/1-4295878237,TV Asahi Holdings Corp,702,9409
https://permid.org/1-4295880278,Fuji Oil Co Ltd,703,5017
https://permid.org/1-4295880387,MCUBS MidCity Investment Corp,704,3227
https://permid.org/1-4298179644,BayCurrent Consulting Inc,705,6532
https://permid.org/1-4295880040,Tanaka Chemical Corp,706,4080
https://permid.org/1-5048904696,LaSalle Logiport REIT,707,3466
https://permid.org/1-4295878985,DD Holdings Co Ltd,708,3073
https://permid.org/1-5037348922,Shift Inc,709,3697
https://permid.org/1-4295876084,Sho-Bond Holdings Co Ltd,710,1414
https://permid.org/1-4295880589,Shiga Bank Ltd,711,8366
https://permid.org/1-4298014966,Industrial & Infrastructure Fund Investment Corp,712,3249
https://permid.org/1-4295880520,House Foods Group Inc,713,2810
https://permid.org/1-4295878048,Tsubakimoto Chain Co,714,6371
https://permid.org/1-4295879981,Enplas Corp,715,6961
https://permid.org/1-4295877982,Tamura Corp,716,6768
https://permid.org/1-4295877702,Kanto Denka Kogyo Co Ltd,717,4047
https://permid.org/1-5005285091,Noevir Holdings Co Ltd,718,4928
https://permid.org/1-4295880460,Toyo Tanso Co Ltd,719,5310
https://permid.org/1-4295877851,Nippon Denko Co Ltd,720,5563
https://permid.org/1-4295880594,Nishimatsu Construction Co Ltd,721,1820
https://permid.org/1-4295879129,NS Solutions Corp,722,2327
https://permid.org/1-5000444363,Vision Inc,723,9416
https://permid.org/1-4295880656,Yamazaki Baking Co Ltd,724,2212
https://permid.org/1-4295876090,NIPPON PARKING DEVELOPMENT Co Ltd,725,2353
https://permid.org/1-5001150536,Mirait Holdings Corp,726,1417
https://permid.org/1-4297043204,Lacto Japan Co Ltd,727,3139
https://permid.org/1-4295879843,S Foods Inc,728,2292
https://permid.org/1-5042933985,Akatsuki Inc,729,3932
https://permid.org/1-4295877882,Raito Kogyo Co Ltd,730,1926
https://permid.org/1-4295880649,Wacoal Holdings Corp,731,3591
https://permid.org/1-4295877717,Amano Corp,732,6436
https://permid.org/1-4295878598,Star Micronics Co Ltd,733,7718
https://permid.org/1-4295879214,Plenus Co Ltd,734,9945
https://permid.org/1-4295878456,Eizo Corp,735,6737
https://permid.org/1-4295875965,Kura Corp,736,2695
https://permid.org/1-4295880581,Ogaki Kyoritsu Bank Ltd,737,8361
https://permid.org/1-4295875889,CMK Corp,738,6958
https://permid.org/1-4295876678,Sugimura Warehouse Co Ltd,739,9307
https://permid.org/1-4295876900,Ohara Inc,740,5218
https://permid.org/1-4295880524,Kandenko Co Ltd,741,1942
https://permid.org/1-4298008739,Ina Research Inc,742,2176
https://permid.org/1-4295876830,NPC Inc,743,6255
https://permid.org/1-4295878887,Prestige International Inc,744,4290
https://permid.org/1-4295876886,Japan Steel Works Ltd,745,5631
https://permid.org/1-4295880555,Kureha Corp,746,4023
https://permid.org/1-4295875899,Keiyo Bank Ltd,747,8544
https://permid.org/1-5038042133,Nippon Prologis REIT Inc,748,3283
https://permid.org/1-4295876455,Link and Motivation Inc,749,2170
https://permid.org/1-4295877624,Fukuyama Transporting Co Ltd,750,9075
https://permid.org/1-4295877577,Ishihara Sangyo Kaisha Ltd,751,4028
https://permid.org/1-5000044400,Ai Holdings Corp,752,3076
https://permid.org/1-4295876923,Okamoto Industries Inc,753,5122
https://permid.org/1-4295878133,Sodick Co Ltd,754,6143
https://permid.org/1-4295878575,Toshiba Plant Systems & Services Corp,755,1983
https://permid.org/1-4295880015,Nittoku Engineering Co Ltd,756,6145
https://permid.org/1-5050704648,SOU Inc,757,9270
https://permid.org/1-4295877858,Nishi-Nippon Railroad Co Ltd,758,9031
https://permid.org/1-5050991266,Komeda Holdings Co Ltd,759,3543
https://permid.org/1-4295878437,Fullcast Holdings Co Ltd,760,4848
https://permid.org/1-4295876847,Pharma Foods International Co Ltd,761,2929
https://permid.org/1-4295878946,Giken Ltd,762,6289
https://permid.org/1-4298194261,Yamashin Filter Corp,763,6240
https://permid.org/1-4295877886,OSG Corp,764,6136
https://permid.org/1-4295878453,Infocom Corp,765,4348
https://permid.org/1-4295879462,Nuts Inc,766,7612
https://permid.org/1-4295879473,Unipres Corp,767,5949
https://permid.org/1-4295878962,Ship Healthcare Holdings Inc,768,3360
https://permid.org/1-4295877168,Towa Corp,769,6315
https://permid.org/1-4295879426,Token Corp,770,1766
https://permid.org/1-4295876148,Sakata Seed Corp,771,1377
https://permid.org/1-4295880486,Drecom Co Ltd,772,3793
https://permid.org/1-4295878180,Edion Corp,773,2730
https://permid.org/1-4295879984,Nissei ASB Machine Co Ltd,774,6284
https://permid.org/1-4295876192,Computer Engineering & Consulting Ltd,775,9692
https://permid.org/1-5037857172,Uzabase Inc,776,3966
https://permid.org/1-4295878365,Future Venture Capital Co Ltd,777,8462
https://permid.org/1-4295876061,Aoyama Trading Co Ltd,778,8219
https://permid.org/1-4295876834,Hogy Medical Co Ltd,779,3593
https://permid.org/1-5042934335,MedPeer Inc,780,6095
https://permid.org/1-4295877856,Nissha Co Ltd,781,7915
https://permid.org/1-4295876897,Digital Arts Inc,782,2326
https://permid.org/1-4295877966,Shochiku Co Ltd,783,9601
https://permid.org/1-4295878043,Espec Corp,784,6859
https://permid.org/1-4295878475,Arata Corp,785,2733
https://permid.org/1-4295877203,Kohnan Shoji Co Ltd,786,7516
https://permid.org/1-4296689330,Optorun Co Ltd,787,6235
https://permid.org/1-4295875944,Juki Corp,788,6440
https://permid.org/1-5048337770,Evolable Asia Corp,789,6191
https://permid.org/1-5036220539,Internetworking and Broadband Consulting Co Ltd,790,3920
https://permid.org/1-4295877292,Billing System Corp,791,3623
https://permid.org/1-4295879006,Jins Inc.,792,3046
https://permid.org/1-4295875918,OncoTherapy Science Inc,793,4564
https://permid.org/1-4295876352,Keihin Corp,794,7251
https://permid.org/1-4295878667,Sumida Corp,795,6817
https://permid.org/1-4295877599,Hosiden Corp,796,6804
https://permid.org/1-4295880619,Aeria Inc,797,3758
https://permid.org/1-4295878773,Star Mica Co Ltd,798,3230
https://permid.org/1-4295876940,Takuma Co Ltd,799,6013
https://permid.org/1-4295879909,Meiko Network Japan Co Ltd,800,4668
https://permid.org/1-4295880808,Hankyu REIT Inc,801,8977
https://permid.org/1-4295878745,Daikyo Inc,802,8840
https://permid.org/1-4295879059,Towa Pharmaceutical Co Ltd,803,4553
https://permid.org/1-4295877050,Ariake Japan Co Ltd,804,2815
https://permid.org/1-4298519933,Cookpad Inc,805,2193
https://permid.org/1-4298183729,Japan Material Co Ltd,806,6055
https://permid.org/1-5051002626,DA Consortium Holdings Inc,807,6534
https://permid.org/1-4295877383,Hitachi Zosen Corp,808,7004
https://permid.org/1-4295878252,Allied Telesis Holdings KK,809,6835
https://permid.org/1-4295877131,Kanamoto Co Ltd,810,9678
https://permid.org/1-4295880662,Ichigo Office Reit Investment Corp,811,8975
https://permid.org/1-4295879774,Dear Life Co Ltd,812,3245
https://permid.org/1-4295878741,Bronco Billy Co Ltd,813,3091
https://permid.org/1-4295876983,Shoei Co Ltd,814,7839
https://permid.org/1-4295876554,Nippon Steel & Sumikin Bussan Corp,815,9810
https://permid.org/1-4295876400,Uniden Holdings Corp,816,6815
,,817,3935
https://permid.org/1-4295879128,Musashi Seimitsu Industry Co Ltd,818,7220
https://permid.org/1-4295879588,Colowide Co Ltd,819,7616
https://permid.org/1-4295877456,Mimasu Semiconductor Industry Co Ltd,820,8155
https://permid.org/1-4295880804,Marvelous Inc,821,7844
https://permid.org/1-5038061729,AltPlus Inc,822,3672
https://permid.org/1-4295877884,Rasa Industries Ltd,823,4022
https://permid.org/1-4295876831,Scala Inc,824,4845
https://permid.org/1-4295877589,Hokkaido Electric Power Co Inc,825,9509
https://permid.org/1-4295876014,Koshidaka Holdings Co Ltd,826,2157
https://permid.org/1-5037839185,Nisshin Steel Co Ltd,827,5413
https://permid.org/1-4295879068,MCJ Co Ltd,828,6670
https://permid.org/1-5035457143,3-D Matrix Ltd,829,7777
https://permid.org/1-4295879075,SIIX Corp,830,7613
,,831,1552
https://permid.org/1-4295879268,Ishigaki Foods Co Ltd,832,2901
https://permid.org/1-4295876918,Nippon Kayaku Co Ltd,833,4272
https://permid.org/1-4295879259,Iriso Electronics Co Ltd,834,6908
https://permid.org/1-4295876176,Arisawa Mfg Co Ltd,835,5208
https://permid.org/1-4295880052,Septeni Holdings Co Ltd,836,4293
https://permid.org/1-4295878554,Toyoda Gosei Co Ltd,837,7282
https://permid.org/1-4295880810,Yumeshin Holdings Co Ltd,838,2362
https://permid.org/1-4295879730,Hamakyorex Co Ltd,839,9037
https://permid.org/1-4295880235,Systena Corp,840,2317
https://permid.org/1-4295878481,Kitz Corp,841,6498
https://permid.org/1-4296154179,Net Marketing Co Ltd,842,6175
https://permid.org/1-4295877048,Qol Co Ltd,843,3034
https://permid.org/1-4295880523,Hyakujushi Bank Ltd,844,8386
https://permid.org/1-4295877905,Sanken Electric Co Ltd,845,6707
https://permid.org/1-4295878387,Pal Group Holdings Co Ltd,846,2726
https://permid.org/1-4295877134,Adtec Plasma Technology Co Ltd,847,6668
https://permid.org/1-4295880242,FRONTEO Inc,848,2158
https://permid.org/1-5046294724,Matching Service Japan Co Ltd,849,6539
https://permid.org/1-4295880720,Meidensha Corp,850,6508
https://permid.org/1-5036175808,Comforia Residential Reit Inc,851,3282
https://permid.org/1-5036393764,W-Scope Corp,852,6619
https://permid.org/1-4295878112,Shoei Foods Corp,853,8079
https://permid.org/1-5042366988,Invesco Office J-Reit Inc,854,3298
https://permid.org/1-4295876889,Kokuyo Co Ltd,855,7984
https://permid.org/1-4297667157,DLE Inc,856,3686
https://permid.org/1-5001574526,Findex Inc,857,3649
https://permid.org/1-4295876885,Onward Holdings Co Ltd,858,8016
https://permid.org/1-4295878392,Takara Leben Co Ltd,859,8897
https://permid.org/1-5000046602,Fund Creation Group Co Ltd,860,3266
https://permid.org/1-4295880527,Juroku Bank Ltd,861,8356
https://permid.org/1-4295880573,Noritake Co Ltd,862,5331
https://permid.org/1-4295877997,Toho Zinc Co Ltd,863,5707
https://permid.org/1-4295880514,Hitachi Capital Corp,864,8586
https://permid.org/1-4295878117,Aica Kogyo Co Ltd,865,4206
https://permid.org/1-5035087591,gumi Inc,866,3903
https://permid.org/1-4295880222,Benefit One Inc,867,2412
https://permid.org/1-4295878076,Toshiba Tec Corp,868,6588
https://permid.org/1-4295879003,Information Services International-Dentsu Ltd,869,4812
https://permid.org/1-4295876931,Oki Electric Industry Co Ltd,870,6703
https://permid.org/1-4298039531,Euglena Co Ltd,871,2931
https://permid.org/1-5056413540,Sharingtechnology Inc,872,3989
https://permid.org/1-5037852130,TATERU Inc,873,1435
https://permid.org/1-4298195050,Syuppin Co Ltd,874,3179
https://permid.org/1-4295880250,Heiwa Real Estate Reit Inc,875,8966
https://permid.org/1-4295880391,Modec Inc,876,6269
https://permid.org/1-4295880730,Doutor Nichires Holdings Co Ltd,877,3087
https://permid.org/1-4295878748,Asian Star Co,878,8946
https://permid.org/1-4295876926,Kumiai Chemical Industry Co Ltd,879,4996
https://permid.org/1-4295878162,Sanyo Denki Co Ltd,880,6516
https://permid.org/1-5000016234,Rozetta Corp,881,6182
https://permid.org/1-4295878664,Atom Corp,882,7412
https://permid.org/1-4295877872,Okasan Securities Group Inc,883,8609
https://permid.org/1-5016832514,Tokai Holdings Corp,884,3167
https://permid.org/1-4295880142,Duskin Co Ltd,885,4665
https://permid.org/1-5044167811,United Super Markets Holdings Inc,886,3222
https://permid.org/1-4295878680,Showa Corp,887,7274
https://permid.org/1-4295880131,Yakuodo Co Ltd,888,3385
https://permid.org/1-4295878643,J Trust Co Ltd,889,8508
,,890,1366
https://permid.org/1-4295879380,Taiyo Holdings Co Ltd,891,4626
https://permid.org/1-4295878851,Tokyo Ohka Kogyo Co Ltd,892,4186
https://permid.org/1-4295876788,Zojirushi Corp,893,7965
https://permid.org/1-4295876057,Shindengen Electric Manufacturing Co Ltd,894,6844
